Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product_Category,Sub_Category,Sales,Profit,Quantity
ORD10736,2022-06-10,CUST1190,Vikram Desai,East,Jharkhand,Office Supplies,Paper,1955.95,320.28,3
ORD10136,2022-06-15,CUST1013,Yash Pawar,West,Gujarat,Office Supplies,Pens & Pencils,760.83,-74.85,2
ORD10376,2022-06-16,CUST1028,Rohan Srivastava,East,Odisha,Furniture,Tables,15411.86,1636.45,2
ORD10054,2022-06-18,CUST1005,Ayaan Das,South,Tamil Nadu,Office Supplies,Labels,1411.32,180.72,1
ORD11171,2022-06-20,CUST1003,Krishna Choudhary,South,Kerala,Electronics,Cameras,21059.24,2745.74,4
ORD11278,2022-06-20,CUST1052,Puja Pandey,West,Maharashtra,Furniture,Bookcases,11952.53,1510.2,4
ORD11559,2022-06-20,CUST1164,Naveen Pillai,West,Maharashtra,Office Supplies,Labels,596.67,135.69,1
ORD12086,2022-06-22,CUST1040,Aditya Mishra,Central,Chhattisgarh,Furniture,Storage,3788.28,399.79,1
ORD10658,2022-06-23,CUST1167,Pankaj Sen,South,Karnataka,Electronics,Accessories,4102.32,941.13,1
ORD10816,2022-06-25,CUST1099,Vandana Naidu,West,Gujarat,Electronics,TVs,20184.11,1596.28,3
ORD10039,2022-06-27,CUST1082,Tanvi Bhatia,Central,Madhya Pradesh,Furniture,Storage,3122.78,319.48,3
ORD10878,2022-06-27,CUST1001,Varun Iyer,East,Assam,Furniture,Sofas,38607.95,4225.62,2
ORD11258,2022-06-27,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Office Supplies,Paper,1430.48,-288.0,1
ORD11990,2022-06-27,CUST1064,Shruti Sharma,North,Uttar Pradesh,Office Supplies,Pens & Pencils,907.46,220.41,1
ORD10169,2022-06-28,CUST1246,Shanti Abraham,Central,Jharkhand,Electronics,TVs,24874.31,1675.29,1
ORD10951,2022-06-28,CUST1028,Rohan Srivastava,East,Odisha,Electronics,Cameras,36232.17,5107.21,1
ORD11189,2022-06-28,CUST1188,Nita Arora,West,Maharashtra,Office Supplies,Binders,2483.17,-425.7,1
ORD11465,2022-06-28,CUST1094,Usha Shinde,South,Andhra Pradesh,Electronics,Laptops,31552.95,3305.6,2
ORD11107,2022-06-29,CUST1060,Kiran Desai,East,Assam,Office Supplies,Binders,1193.25,261.19,6
ORD12377,2022-06-29,CUST1005,Ayaan Das,South,Tamil Nadu,Electronics,Tablets,25665.45,2544.88,6
ORD10438,2022-06-30,CUST1204,Priya Mishra,South,Telangana,Office Supplies,Art Supplies,2120.55,238.3,9
ORD12325,2022-06-30,CUST1001,Varun Iyer,East,Assam,Electronics,TVs,49376.48,2881.84,2
ORD12104,2022-07-01,CUST1094,Usha Shinde,South,Andhra Pradesh,Electronics,Tablets,24040.77,3444.36,1
ORD10008,2022-07-03,CUST1040,Aditya Mishra,Central,Chhattisgarh,Electronics,Accessories,2760.82,-478.25,1
ORD10225,2022-07-03,CUST1006,Riya Bhatia,West,Maharashtra,Furniture,Sofas,16581.87,-1293.26,2
ORD10687,2022-07-04,CUST1150,Pooja Jain,North,Delhi,Office Supplies,Binders,1794.69,-278.83,3
ORD10796,2022-07-05,CUST1168,Pranav Tiwari,West,Gujarat,Electronics,TVs,28722.92,2500.08,3
ORD11564,2022-07-05,CUST1167,Pankaj Sen,South,Karnataka,Electronics,Tablets,34181.55,4731.7,1
ORD12087,2022-07-05,CUST1125,Gaurav Sethi,Central,Jharkhand,Office Supplies,Binders,1140.74,-13.16,2
ORD10194,2022-07-06,CUST1169,Divya Sharma,South,Kerala,Furniture,Sofas,25072.18,2386.14,8
ORD10812,2022-07-06,CUST1057,Sneha Gupta,South,Karnataka,Electronics,Phones,17205.59,1856.79,1
ORD11220,2022-07-07,CUST1239,Tarun Kumar,East,West Bengal,Furniture,Tables,12512.84,-1395.58,1
ORD11346,2022-07-07,CUST1015,Sanjay Malhotra,West,Gujarat,Electronics,Cameras,40863.5,3717.99,3
ORD12355,2022-07-07,CUST1012,Rakesh Bansal,South,Kerala,Office Supplies,Paper,714.81,178.69,1
ORD12303,2022-07-08,CUST1153,Ananya Saxena,East,Assam,Furniture,Sofas,32934.29,1378.65,1
ORD11471,2022-07-09,CUST1246,Shanti Abraham,Central,Jharkhand,Office Supplies,Paper,2041.59,222.98,1
ORD11951,2022-07-09,CUST1213,Parvati Tripathi,South,Karnataka,Electronics,Phones,17761.44,2425.18,1
ORD10609,2022-07-10,CUST1007,Swati Arora,Central,Jharkhand,Electronics,TVs,35761.38,4328.97,3
ORD11310,2022-07-10,CUST1005,Ayaan Das,South,Tamil Nadu,Furniture,Sofas,29597.82,2070.51,1
ORD10102,2022-07-11,CUST1173,Tarun Chatterjee,South,Andhra Pradesh,Electronics,Cameras,16952.09,1600.37,2
ORD10897,2022-07-11,CUST1192,Madhuri Shah,South,Andhra Pradesh,Electronics,TVs,31274.28,1968.31,4
ORD10987,2022-07-11,CUST1028,Rohan Srivastava,East,Odisha,Furniture,Tables,25627.41,1399.04,2
ORD11369,2022-07-12,CUST1078,Rahul Shukla,North,Himachal Pradesh,Office Supplies,Binders,1784.42,471.36,3
ORD10985,2022-07-13,CUST1199,Seema Sethi,North,Rajasthan,Electronics,TVs,26007.24,-1772.98,3
ORD10250,2022-07-14,CUST1230,Mohan Abraham,North,Uttar Pradesh,Office Supplies,Fasteners,677.38,190.74,2
ORD10533,2022-07-14,CUST1154,Sunita Bhosale,East,Assam,Furniture,Sofas,12309.88,745.49,1
ORD10620,2022-07-14,CUST1224,Preeti More,West,Gujarat,Office Supplies,Binders,2392.23,615.93,3
ORD12338,2022-07-14,CUST1193,Krishna Pawar,East,Odisha,Furniture,Storage,7670.44,762.44,2
ORD12484,2022-07-14,CUST1078,Rahul Shukla,North,Himachal Pradesh,Electronics,Laptops,28414.33,3904.92,5
ORD12286,2022-07-15,CUST1223,Sita Arora,West,Maharashtra,Electronics,Cameras,24747.68,3287.82,1
ORD11306,2022-07-16,CUST1218,Gaurav Mishra,South,Andhra Pradesh,Electronics,Accessories,1481.38,308.03,2
ORD11811,2022-07-16,CUST1046,Vandana Singh,South,Andhra Pradesh,Furniture,Sofas,14698.66,1334.49,3
ORD10992,2022-07-17,CUST1200,Ramesh Dey,East,Assam,Electronics,Cameras,47283.8,4612.89,5
ORD11477,2022-07-17,CUST1188,Nita Arora,West,Maharashtra,Office Supplies,Pens & Pencils,1181.5,398.58,2
ORD11689,2022-07-17,CUST1185,Archana Jagtap,East,Odisha,Office Supplies,Paper,671.53,-129.56,3
ORD10946,2022-07-19,CUST1211,Manoj Iyer,West,Maharashtra,Furniture,Tables,10825.26,-1737.8,4
ORD12028,2022-07-19,CUST1199,Seema Sethi,North,Rajasthan,Electronics,TVs,25574.76,2524.2,5
ORD11646,2022-07-21,CUST1219,Mohan Srivastava,Central,Chhattisgarh,Electronics,Phones,42103.85,7468.64,2
ORD11801,2022-07-21,CUST1031,Reyansh Dey,Central,Chhattisgarh,Electronics,Cameras,18973.07,2513.61,4
ORD12232,2022-07-21,CUST1016,Manish Yadav,Central,Jharkhand,Office Supplies,Labels,758.34,118.65,2
ORD12547,2022-07-21,CUST1024,Yash Reddy,North,Haryana,Electronics,TVs,32700.03,3795.22,4
ORD11126,2022-07-22,CUST1245,Sneha More,West,Gujarat,Furniture,Chairs,15947.34,1516.2,3
ORD10308,2022-07-23,CUST1027,Suresh Malhotra,North,Himachal Pradesh,Electronics,TVs,21152.84,2227.51,2
ORD11274,2022-07-24,CUST1196,Krishna Singh,North,Delhi,Electronics,Tablets,11655.16,1246.01,1
ORD11895,2022-07-24,CUST1133,Pranav Mittal,East,Bihar,Office Supplies,Art Supplies,1064.7,299.82,3
ORD10266,2022-07-25,CUST1039,Seema Mittal,West,Goa,Furniture,Chairs,9527.46,-1979.81,2
ORD11401,2022-07-25,CUST1117,Komal Joshi,South,Kerala,Furniture,Bookcases,6176.84,339.46,3
ORD12043,2022-07-26,CUST1070,Dev Joseph,North,Himachal Pradesh,Office Supplies,Pens & Pencils,1372.86,286.13,1
ORD12408,2022-07-26,CUST1092,Rajesh Pandey,East,Odisha,Office Supplies,Labels,630.87,214.45,1
ORD12422,2022-07-26,CUST1213,Parvati Tripathi,South,Karnataka,Electronics,TVs,34328.07,4329.35,3
ORD11209,2022-07-27,CUST1105,Durga Dubey,East,Bihar,Office Supplies,Envelopes,799.17,-155.43,1
ORD10880,2022-07-28,CUST1167,Pankaj Sen,South,Karnataka,Office Supplies,Fasteners,757.88,-85.13,3
ORD10621,2022-07-29,CUST1081,Lata Bose,South,Telangana,Furniture,Tables,7972.08,-1678.89,1
ORD10689,2022-07-29,CUST1007,Swati Arora,Central,Jharkhand,Electronics,TVs,20079.48,1726.58,6
ORD11390,2022-07-29,CUST1205,Jyoti Roy,North,Uttar Pradesh,Office Supplies,Paper,1311.24,199.97,2
ORD12534,2022-07-29,CUST1167,Pankaj Sen,South,Karnataka,Furniture,Sofas,36473.63,1957.82,2
ORD10939,2022-07-30,CUST1146,Puja Naidu,East,Jharkhand,Electronics,Phones,26718.43,3742.97,7
ORD11005,2022-07-30,CUST1174,Kamla Bhosale,North,Haryana,Office Supplies,Paper,1995.17,179.62,1
ORD11361,2022-07-30,CUST1141,Kamla Khanna,South,Andhra Pradesh,Office Supplies,Paper,1814.26,200.14,1
ORD11350,2022-07-31,CUST1170,Lata Khanna,East,Bihar,Office Supplies,Pens & Pencils,695.89,148.96,8
ORD11473,2022-07-31,CUST1223,Sita Arora,West,Maharashtra,Furniture,Storage,6914.93,-690.9,1
ORD11627,2022-07-31,CUST1231,Rahul Mathew,North,Delhi,Office Supplies,Paper,855.82,71.96,2
ORD11212,2022-08-01,CUST1188,Nita Arora,West,Maharashtra,Electronics,TVs,37381.56,-7013.47,1
ORD12314,2022-08-01,CUST1100,Sneha Verma,South,Andhra Pradesh,Electronics,TVs,17912.34,1266.43,3
ORD10458,2022-08-04,CUST1167,Pankaj Sen,South,Karnataka,Electronics,Phones,35378.86,6259.96,2
ORD10863,2022-08-06,CUST1096,Rekha Roy,South,Telangana,Furniture,Bookcases,5764.53,182.67,4
ORD12032,2022-08-06,CUST1044,Anil Shukla,Central,Madhya Pradesh,Electronics,Cameras,13304.12,1460.28,8
ORD11589,2022-08-07,CUST1162,Nisha Philip,West,Gujarat,Furniture,Chairs,12054.32,935.21,1
ORD12305,2022-08-07,CUST1126,Kabir Mehta,West,Gujarat,Office Supplies,Art Supplies,1388.08,155.66,6
ORD10151,2022-08-08,CUST1153,Ananya Saxena,East,Assam,Office Supplies,Fasteners,683.1,180.39,7
ORD10185,2022-08-08,CUST1100,Sneha Verma,South,Andhra Pradesh,Electronics,Phones,31902.83,3330.86,10
ORD11466,2022-08-09,CUST1166,Arjun Sethi,North,Himachal Pradesh,Furniture,Sofas,10924.98,-848.6,1
ORD12272,2022-08-09,CUST1166,Arjun Sethi,North,Himachal Pradesh,Office Supplies,Paper,1193.46,103.2,4
ORD10502,2022-08-10,CUST1213,Parvati Tripathi,South,Karnataka,Office Supplies,Envelopes,802.84,-86.82,7
ORD10729,2022-08-11,CUST1080,Ramesh Nair,East,West Bengal,Office Supplies,Envelopes,882.82,188.04,1
ORD11684,2022-08-11,CUST1060,Kiran Desai,East,Assam,Furniture,Storage,4824.72,396.22,1
ORD12550,2022-08-11,CUST1003,Krishna Choudhary,South,Kerala,Furniture,Tables,9678.91,661.23,6
ORD11867,2022-08-12,CUST1132,Rohit Yadav,Central,Madhya Pradesh,Furniture,Sofas,15866.04,957.55,10
ORD10411,2022-08-13,CUST1124,Nikhil Yadav,Central,Madhya Pradesh,Furniture,Sofas,23188.31,1086.13,5
ORD10754,2022-08-13,CUST1150,Pooja Jain,North,Delhi,Electronics,Accessories,1338.76,197.27,1
ORD11715,2022-08-13,CUST1177,Nikhil Arora,North,Uttar Pradesh,Office Supplies,Paper,925.86,173.14,4
ORD10505,2022-08-16,CUST1001,Varun Iyer,East,Assam,Electronics,Phones,28876.03,2478.88,1
ORD11169,2022-08-16,CUST1223,Sita Arora,West,Maharashtra,Furniture,Tables,18259.23,2655.39,2
ORD11404,2022-08-16,CUST1109,Aditya Sethi,East,Bihar,Electronics,Accessories,3058.54,-529.45,3
ORD10342,2022-08-17,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Paper,1283.44,308.53,1
ORD11124,2022-08-17,CUST1222,Ananya Chauhan,West,Goa,Office Supplies,Labels,842.05,303.18,3
ORD11812,2022-08-17,CUST1147,Neha Krishnan,North,Haryana,Electronics,TVs,24717.22,2804.6,1
ORD10073,2022-08-18,CUST1051,Vishal Reddy,South,Telangana,Furniture,Tables,5928.39,785.08,6
ORD10698,2022-08-19,CUST1063,Pranav Joseph,South,Telangana,Furniture,Bookcases,6485.85,947.59,1
ORD11454,2022-08-19,CUST1013,Yash Pawar,West,Gujarat,Office Supplies,Envelopes,525.24,81.24,1
ORD12394,2022-08-19,CUST1001,Varun Iyer,East,Assam,Furniture,Chairs,9536.43,1625.9,2
ORD10519,2022-08-20,CUST1025,Radha Naidu,West,Goa,Office Supplies,Binders,1737.94,308.98,5
ORD11488,2022-08-22,CUST1040,Aditya Mishra,Central,Chhattisgarh,Office Supplies,Pens & Pencils,909.58,299.43,1
ORD10013,2022-08-23,CUST1075,Karan Sethi,South,Tamil Nadu,Furniture,Tables,13803.58,1956.01,1
ORD10819,2022-08-23,CUST1091,Pranav Choudhary,South,Tamil Nadu,Furniture,Storage,2732.27,153.48,2
ORD10840,2022-08-23,CUST1005,Ayaan Das,South,Tamil Nadu,Electronics,TVs,30203.81,2587.3,2
ORD10953,2022-08-23,CUST1140,Krishna Das,West,Goa,Office Supplies,Fasteners,857.47,99.02,4
ORD11792,2022-08-24,CUST1094,Usha Shinde,South,Andhra Pradesh,Furniture,Storage,9405.48,347.25,2
ORD10827,2022-08-25,CUST1008,Shweta Tiwari,East,West Bengal,Furniture,Bookcases,7800.54,597.37,2
ORD11838,2022-08-26,CUST1135,Manoj George,West,Gujarat,Electronics,Tablets,23211.74,-2309.51,2
ORD12548,2022-08-26,CUST1212,Aryan Tripathi,West,Gujarat,Office Supplies,Paper,1831.27,162.88,4
ORD11927,2022-08-27,CUST1158,Dev Philip,North,Delhi,Electronics,TVs,27371.96,2761.4,1
ORD11993,2022-08-27,CUST1064,Shruti Sharma,North,Uttar Pradesh,Electronics,Accessories,2116.93,556.85,2
ORD10800,2022-08-28,CUST1007,Swati Arora,Central,Jharkhand,Electronics,Accessories,1265.89,212.11,2
ORD10234,2022-08-29,CUST1223,Sita Arora,West,Maharashtra,Electronics,Cameras,28476.93,3597.26,3
ORD10370,2022-08-29,CUST1160,Durga Gupta,North,Delhi,Furniture,Chairs,10207.6,220.44,2
ORD11870,2022-08-29,CUST1000,Sunil Malhotra,West,Goa,Furniture,Sofas,43494.29,1241.42,1
ORD11888,2022-08-29,CUST1201,Nikhil Das,North,Uttar Pradesh,Electronics,TVs,19910.85,2238.74,1
ORD12469,2022-08-29,CUST1027,Suresh Malhotra,North,Himachal Pradesh,Electronics,TVs,24658.0,2783.48,2
ORD10116,2022-08-30,CUST1227,Ananya Ghosh,Central,Chhattisgarh,Office Supplies,Binders,837.28,101.51,1
ORD10295,2022-08-30,CUST1032,Nisha Pillai,West,Goa,Electronics,Tablets,24842.7,-5209.37,1
ORD10453,2022-08-30,CUST1220,Arjun George,Central,Chhattisgarh,Electronics,Tablets,42876.71,5746.59,1
ORD10692,2022-08-30,CUST1154,Sunita Bhosale,East,Assam,Office Supplies,Binders,1841.46,210.32,2
ORD11727,2022-08-30,CUST1105,Durga Dubey,East,Bihar,Electronics,Cameras,38308.26,3891.41,3
ORD12033,2022-08-31,CUST1139,Pooja Pandey,South,Andhra Pradesh,Furniture,Chairs,6646.73,623.14,6
ORD12150,2022-08-31,CUST1249,Gaurav Naidu,South,Karnataka,Furniture,Tables,10870.82,-1059.27,4
ORD12566,2022-08-31,CUST1078,Rahul Shukla,North,Himachal Pradesh,Office Supplies,Envelopes,690.26,124.57,4
ORD10413,2022-09-02,CUST1149,Sunita Sethi,West,Goa,Electronics,Laptops,25480.16,2856.89,4
ORD10500,2022-09-02,CUST1211,Manoj Iyer,West,Maharashtra,Office Supplies,Labels,715.96,268.65,6
ORD10895,2022-09-02,CUST1211,Manoj Iyer,West,Maharashtra,Office Supplies,Fasteners,564.3,175.41,1
ORD12078,2022-09-02,CUST1180,Ayaan Agarwal,West,Maharashtra,Electronics,Accessories,3206.1,548.52,1
ORD11152,2022-09-03,CUST1028,Rohan Srivastava,East,Odisha,Electronics,Phones,31903.76,4633.15,1
ORD11630,2022-09-03,CUST1220,Arjun George,Central,Chhattisgarh,Office Supplies,Fasteners,879.08,204.82,2
ORD10223,2022-09-05,CUST1148,Sita Sethi,East,Odisha,Electronics,Accessories,3246.82,880.71,1
ORD10719,2022-09-05,CUST1145,Archana Reddy,South,Telangana,Office Supplies,Binders,913.81,-135.36,4
ORD10848,2022-09-06,CUST1135,Manoj George,West,Gujarat,Electronics,TVs,25351.74,2328.12,2
ORD10260,2022-09-07,CUST1190,Vikram Desai,East,Jharkhand,Furniture,Sofas,25868.92,2178.21,2
ORD10053,2022-09-08,CUST1120,Krishna Pillai,East,West Bengal,Electronics,Cameras,20870.11,-4312.24,2
ORD11137,2022-09-08,CUST1229,Vishal Das,South,Kerala,Furniture,Chairs,6226.02,274.75,4
ORD11633,2022-09-08,CUST1168,Pranav Tiwari,West,Gujarat,Office Supplies,Pens & Pencils,834.9,236.52,3
ORD10591,2022-09-09,CUST1064,Shruti Sharma,North,Uttar Pradesh,Furniture,Storage,8068.76,923.93,6
ORD11078,2022-09-10,CUST1080,Ramesh Nair,East,West Bengal,Electronics,Accessories,2547.66,599.82,1
ORD11662,2022-09-10,CUST1157,Yash Khanna,Central,Chhattisgarh,Furniture,Storage,5595.38,623.87,1
ORD10153,2022-09-11,CUST1183,Vandana Menon,South,Tamil Nadu,Electronics,Laptops,38492.86,4021.41,3
ORD12383,2022-09-11,CUST1184,Rajesh Philip,West,Maharashtra,Electronics,Tablets,29967.24,2731.69,7
ORD10535,2022-09-13,CUST1003,Krishna Choudhary,South,Kerala,Office Supplies,Paper,931.92,221.26,1
ORD12001,2022-09-13,CUST1171,Sunita Bansal,South,Telangana,Electronics,Tablets,17460.01,1686.79,5
ORD10628,2022-09-14,CUST1139,Pooja Pandey,South,Andhra Pradesh,Office Supplies,Pens & Pencils,1236.77,213.61,4
ORD11131,2022-09-14,CUST1188,Nita Arora,West,Maharashtra,Electronics,Cameras,36431.07,5405.54,2
ORD11156,2022-09-14,CUST1210,Sunil Shah,West,Gujarat,Electronics,Laptops,26344.52,-839.07,2
ORD11016,2022-09-15,CUST1191,Rani Bansal,West,Maharashtra,Office Supplies,Envelopes,752.2,-87.12,3
ORD11164,2022-09-15,CUST1152,Savita Mukherjee,North,Rajasthan,Electronics,Phones,11123.85,1387.01,1
ORD11647,2022-09-15,CUST1001,Varun Iyer,East,Assam,Furniture,Storage,9181.7,1035.81,3
ORD11853,2022-09-15,CUST1050,Ruchi Sharma,West,Goa,Electronics,TVs,23536.51,1721.75,5
ORD12022,2022-09-15,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Envelopes,1208.8,302.34,2
ORD10799,2022-09-16,CUST1002,Dev Dubey,South,Karnataka,Electronics,Cameras,24482.4,3221.66,10
ORD11362,2022-09-16,CUST1106,Gopal Reddy,West,Gujarat,Furniture,Sofas,12586.47,801.69,2
ORD10528,2022-09-17,CUST1231,Rahul Mathew,North,Delhi,Office Supplies,Fasteners,596.02,105.95,10
ORD10567,2022-09-17,CUST1173,Tarun Chatterjee,South,Andhra Pradesh,Electronics,Phones,20361.38,2169.54,3
ORD11355,2022-09-17,CUST1160,Durga Gupta,North,Delhi,Electronics,Phones,20421.77,2541.77,4
ORD10963,2022-09-18,CUST1180,Ayaan Agarwal,West,Maharashtra,Furniture,Sofas,13258.11,1049.78,4
ORD11326,2022-09-18,CUST1156,Rohit Jagtap,East,Odisha,Furniture,Storage,3956.04,158.45,1
ORD11485,2022-09-18,CUST1200,Ramesh Dey,East,Assam,Office Supplies,Pens & Pencils,1938.12,323.64,3
ORD12462,2022-09-18,CUST1205,Jyoti Roy,North,Uttar Pradesh,Office Supplies,Binders,2217.64,525.74,1
ORD11569,2022-09-19,CUST1220,Arjun George,Central,Chhattisgarh,Electronics,Cameras,27285.12,3403.77,5
ORD10949,2022-09-20,CUST1090,Sanjay Chatterjee,East,Assam,Furniture,Sofas,26811.3,2937.06,3
ORD11753,2022-09-20,CUST1021,Vijay Gupta,West,Gujarat,Office Supplies,Labels,738.18,104.77,2
ORD10583,2022-09-22,CUST1188,Nita Arora,West,Maharashtra,Electronics,Accessories,3617.94,-432.47,1
ORD12478,2022-09-22,CUST1125,Gaurav Sethi,Central,Jharkhand,Office Supplies,Fasteners,701.62,185.45,1
ORD10822,2022-09-23,CUST1239,Tarun Kumar,East,West Bengal,Furniture,Sofas,21477.19,-3642.26,2
ORD12235,2022-09-23,CUST1185,Archana Jagtap,East,Odisha,Electronics,Phones,28042.74,4838.23,5
ORD12113,2022-09-24,CUST1053,Pankaj Kulkarni,South,Telangana,Electronics,Tablets,18084.79,2298.66,3
ORD12360,2022-09-24,CUST1103,Rahul Kapoor,West,Maharashtra,Furniture,Bookcases,10347.95,382.06,2
ORD10132,2022-09-25,CUST1161,Kiran Pillai,Central,Chhattisgarh,Electronics,Accessories,3395.5,811.07,4
ORD11653,2022-09-25,CUST1103,Rahul Kapoor,West,Maharashtra,Electronics,TVs,20502.61,-2721.0,1
ORD10582,2022-09-26,CUST1245,Sneha More,West,Gujarat,Electronics,Accessories,3167.48,791.46,7
ORD11254,2022-09-26,CUST1140,Krishna Das,West,Goa,Furniture,Bookcases,15713.42,1892.99,1
ORD11153,2022-09-28,CUST1108,Ananya Agarwal,West,Goa,Electronics,Accessories,4899.11,771.76,6
ORD12568,2022-09-28,CUST1012,Rakesh Bansal,South,Kerala,Electronics,Laptops,29785.25,3907.81,2
ORD12121,2022-09-29,CUST1203,Rahul Mukherjee,South,Karnataka,Electronics,Accessories,1438.26,334.88,6
ORD10302,2022-09-30,CUST1115,Ashok Tripathi,South,Karnataka,Office Supplies,Pens & Pencils,1635.02,-141.49,1
ORD11428,2022-09-30,CUST1018,Lata Shah,South,Andhra Pradesh,Electronics,Laptops,22293.78,1465.91,3
ORD11520,2022-09-30,CUST1091,Pranav Choudhary,South,Tamil Nadu,Furniture,Storage,7627.63,382.21,3
ORD10508,2022-10-01,CUST1008,Shweta Tiwari,East,West Bengal,Electronics,Tablets,13452.69,976.46,5
ORD11431,2022-10-01,CUST1220,Arjun George,Central,Chhattisgarh,Furniture,Chairs,17238.53,-1652.98,4
ORD11472,2022-10-01,CUST1214,Ishaan Bhosale,Central,Madhya Pradesh,Furniture,Bookcases,9284.77,824.37,3
ORD11529,2022-10-01,CUST1132,Rohit Yadav,Central,Madhya Pradesh,Electronics,Cameras,26558.3,3085.2,4
ORD11756,2022-10-01,CUST1187,Sarla Rao,Central,Madhya Pradesh,Furniture,Tables,13418.44,1660.8,2
ORD12538,2022-10-01,CUST1108,Ananya Agarwal,West,Goa,Furniture,Bookcases,17678.46,-3280.15,4
ORD10995,2022-10-02,CUST1167,Pankaj Sen,South,Karnataka,Furniture,Bookcases,11023.09,839.96,1
ORD11988,2022-10-02,CUST1153,Ananya Saxena,East,Assam,Electronics,Accessories,3578.4,967.0,1
ORD10205,2022-10-03,CUST1147,Neha Krishnan,North,Haryana,Office Supplies,Paper,1615.29,343.17,4
ORD10539,2022-10-03,CUST1048,Ravi Reddy,North,Delhi,Electronics,Laptops,26926.09,3329.15,1
ORD11162,2022-10-03,CUST1186,Kavya Sharma,South,Andhra Pradesh,Furniture,Storage,11767.53,-444.45,2
ORD11288,2022-10-03,CUST1184,Rajesh Philip,West,Maharashtra,Electronics,Laptops,36552.27,2225.84,1
ORD11681,2022-10-03,CUST1077,Madhuri Shukla,South,Telangana,Office Supplies,Pens & Pencils,835.87,260.72,1
ORD10145,2022-10-04,CUST1195,Lakshmi Sharma,Central,Jharkhand,Electronics,TVs,21395.33,1436.2,1
ORD10166,2022-10-04,CUST1055,Vihaan Malhotra,Central,Chhattisgarh,Electronics,Accessories,1513.85,255.22,1
ORD10589,2022-10-04,CUST1000,Sunil Malhotra,West,Goa,Office Supplies,Fasteners,757.51,75.23,2
ORD11919,2022-10-04,CUST1009,Krishna Mehta,Central,Madhya Pradesh,Office Supplies,Binders,1089.08,204.78,3
ORD10059,2022-10-05,CUST1200,Ramesh Dey,East,Assam,Electronics,Phones,35621.45,-2078.46,5
ORD10721,2022-10-05,CUST1165,Sai Sharma,North,Uttar Pradesh,Furniture,Sofas,12367.85,1270.14,5
ORD10913,2022-10-06,CUST1166,Arjun Sethi,North,Himachal Pradesh,Furniture,Bookcases,7882.49,1166.68,1
ORD11802,2022-10-06,CUST1141,Kamla Khanna,South,Andhra Pradesh,Office Supplies,Labels,756.35,102.63,2
ORD11962,2022-10-06,CUST1214,Ishaan Bhosale,Central,Madhya Pradesh,Electronics,Laptops,30196.84,1829.99,1
ORD10359,2022-10-07,CUST1201,Nikhil Das,North,Uttar Pradesh,Electronics,Tablets,21857.87,-1832.35,2
ORD11936,2022-10-07,CUST1005,Ayaan Das,South,Tamil Nadu,Furniture,Chairs,15857.79,1374.56,9
ORD12247,2022-10-07,CUST1188,Nita Arora,West,Maharashtra,Furniture,Tables,14343.33,1202.04,2
ORD12573,2022-10-07,CUST1121,Sunita Mishra,North,Himachal Pradesh,Electronics,TVs,19646.62,2343.15,3
ORD10970,2022-10-08,CUST1115,Ashok Tripathi,South,Karnataka,Electronics,Tablets,24360.92,3885.25,1
ORD10978,2022-10-08,CUST1153,Ananya Saxena,East,Assam,Furniture,Chairs,15952.96,1264.71,3
ORD11819,2022-10-08,CUST1115,Ashok Tripathi,South,Karnataka,Office Supplies,Pens & Pencils,1054.87,363.88,2
ORD11828,2022-10-08,CUST1246,Shanti Abraham,Central,Jharkhand,Office Supplies,Art Supplies,3153.79,608.38,7
ORD12073,2022-10-08,CUST1135,Manoj George,West,Gujarat,Office Supplies,Envelopes,1143.46,-239.22,1
ORD11391,2022-10-09,CUST1206,Lata Choudhary,Central,Jharkhand,Electronics,Cameras,21973.97,2854.22,2
